CustomerID,RecencyDays,Frequency,Monetary,TenureDays,Segment,Cluster,PCA1,PCA2,MadePurchase
13617.0,4,1,131.10999999999999,0,Loyal Customers,0,-0.3629546683240104,-0.7926221639143558,0
13623.0,90,3,287.41,191,Loyal Customers,0,0.22594791054394062,-0.5044603516573313,0
13626.0,340,1,257.23,0,New Customers,2,-1.302520491347107,0.9212189830657875,0
13627.0,30,2,291.54,3,Loyal Customers,0,-0.2872165126026711,-0.5881288652148069,0
13629.0,90,5,3604.0,244,At Risk,1,1.008492938266831,0.0289379412272204,0
13630.0,126,5,964.0,156,Loyal Customers,0,0.34106769597552267,-0.06294297516596956,0
13631.0,335,1,52.5,0,New Customers,2,-1.311763658760717,0.8649321544166049,0
13632.0,67,1,261.58,0,Loyal Customers,0,-0.5268930798762146,-0.45506649499235347,0
13634.0,36,2,466.29,146,Loyal Customers,0,0.14305678794311105,-0.7379946260472298,0
13635.0,275,1,1071.03,0,New Customers,2,-1.024793365429545,0.7168700061407356,0
13636.0,93,4,649.77,247,Loyal Customers,0,0.5484797301362556,-0.46191970635143764,0
13637.0,218,1,262.25,0,New Customers,2,-0.9555509349744192,0.30664244956198067,0
13642.0,127,1,354.8,0,Loyal Customers,0,-0.68657836387697,-0.1382948324995271,0
13643.0,121,3,519.44,183,Loyal Customers,0,0.14058982852770885,-0.3013323740328187,0
13644.0,332,1,-26.74,0,New Customers,2,-1.312317994705364,0.8377761106571208,0
13645.0,32,1,252.1,0,Loyal Customers,0,-0.4286028903295598,-0.6330365840685086,0
13647.0,183,1,-7.9,0,Loyal Customers,0,-0.8871050300080745,0.08911534760439158,0
13649.0,485,1,197.8,0,New Customers,2,-1.7210234256042913,1.6435451335652091,0
13650.0,1,3,792.58,243,Loyal Customers,0,0.691865517476741,-0.9518388026133553,1
13651.0,243,1,15.0,0,New Customers,2,-1.0548412983633295,0.3952158582737536,0
13652.0,546,1,308.8,0,New Customers,2,-1.8815123671285299,1.9680586910378384,0
13654.0,36,2,798.24,1,Loyal Customers,0,-0.252216147291721,-0.47808377236837285,0
13655.0,6,1,383.65,0,Loyal Customers,0,-0.3397197964364014,-0.7442113756234748,0
13656.0,192,1,162.70000000000002,0,Loyal Customers,0,-0.8931266363646062,0.1603979312379217,0
13662.0,35,3,297.34,302,At Risk,1,0.714928266576326,-0.9407642752605659,0
13666.0,61,1,20.6,0,Loyal Customers,0,-0.5374472325568367,-0.521898065239362,0
13668.0,36,13,2211.44,327,At Risk,1,2.228217563198025,-0.1479263212300961,0
13672.0,38,6,-71.46,32,Loyal Customers,0,0.22407612963198456,-0.43139029940276374,0
13673.0,152,1,213.6,0,Loyal Customers,0,-0.7737269910486637,-0.033628197808254864,0
13675.0,33,1,178.38000000000002,0,Loyal Customers,0,-0.439882444730698,-0.639179933568896,0
13678.0,33,1,232.6,0,Loyal Customers,0,-0.4336747602639607,-0.630951977768722,0
13680.0,120,4,1509.8600000000001,132,Loyal Customers,0,0.22665650145820654,-0.02903396979125336,0
13681.0,156,2,531.08,147,Loyal Customers,0,-0.18725344589270584,-0.12435693022333426,0
13682.0,218,1,59.5,0,New Customers,2,-0.9787639195858354,0.27587487231216007,0
13685.0,61,5,2519.15,150,Loyal Customers,0,0.6857437351420804,-0.14612062466913223,0
13686.0,65,1,72.0,0,Loyal Customers,0,-0.5429196187865868,-0.493923021070417,0
13689.0,153,1,910.0,0,Loyal Customers,0,-0.6968349858495856,0.07709516830976372,0
13690.0,30,1,172.25,0,Loyal Customers,0,-0.43206636733408393,-0.6552414393617494,0
13692.0,66,2,0.0,214,Loyal Customers,0,0.20768437350271304,-0.7557076707495859,0
13694.0,61,22,18202.64,635,At Risk,1,6.008471785388986,2.4398762568337484,0
13695.0,2,9,1724.47,301,At Risk,1,1.7023975010928907,-0.5691218686960484,1
13697.0,333,1,151.29999999999998,0,New Customers,2,-1.2947733764516556,0.8698376699035387,0
13699.0,156,1,308.58000000000004,0,Loyal Customers,0,-0.7742098736070672,0.0009601682672113635,0
13700.0,6,3,719.98,116,Loyal Customers,0,0.28986511921051233,-0.7541116464933123,1
13704.0,0,4,637.78,241,Loyal Customers,0,0.7932332998370949,-0.9241380865750621,1
13705.0,301,2,507.32,396,At Risk,1,0.14237061047565547,0.24355656919943958,0
13706.0,69,1,330.79,0,Loyal Customers,0,-0.5246477836670811,-0.43447627359276525,0
13709.0,0,11,3033.5,273,At Risk,1,2.018736110744886,-0.2334092330366688,1
13710.0,121,1,180.48,0,Loyal Customers,0,-0.6895005680781988,-0.195010660702279,0
13711.0,219,2,252.06,0,New Customers,2,-0.8373290095499514,0.3634852698330327,0
13712.0,159,1,228.84,0,Loyal Customers,0,-0.7918572653740008,0.003990789431497015,0
13715.0,191,7,1061.44,474,At Risk,1,1.3623485567665097,-0.0731576538931692,0
13717.0,152,2,389.25,125,Loyal Customers,0,-0.2578732000329777,-0.1342630231142439,0
13718.0,159,1,192.5,0,Loyal Customers,0,-0.7960178565492357,-0.0015238530210725362,0
13719.0,182,1,330.79,0,Loyal Customers,0,-0.8454888811187147,0.1354682406011291,0
13721.0,274,1,524.14,0,New Customers,2,-1.0845678696212109,0.628834977752042,0
13722.0,32,2,1457.22,278,Loyal Customers,0,0.6622987318531915,-0.7985456628136207,0
13723.0,188,1,199.85000000000002,0,Loyal Customers,0,-0.8775161007521636,0.14586046519707346,0
13725.0,38,3,1140.78,214,Loyal Customers,0,0.540021383253885,-0.6704725961688763,0
13726.0,333,1,786.98,0,New Customers,2,-1.2219939433676354,0.9663029399709417,0
13727.0,29,2,333.48,152,Loyal Customers,0,0.1656551430559961,-0.8021255111804215,1
13728.0,274,2,377.7,36,New Customers,2,-0.8715334995180309,0.6079349446186924,0
13730.0,337,1,306.75,0,New Customers,2,-1.288333007816706,0.9136024374403942,0
13731.0,159,2,610.59,89,Loyal Customers,0,-0.35997944355300915,-0.013345110523127287,0
13732.0,29,1,491.86,0,Loyal Customers,0,-0.3926347005477368,-0.6117839612795696,0
13736.0,242,1,374.37,0,New Customers,2,-1.0108574822889433,0.44470696827432,0
13741.0,4,3,361.03000000000003,183,Loyal Customers,0,0.4546516649426676,-0.9154908396287201,1
13742.0,31,5,954.87,186,Loyal Customers,0,0.6993998100767571,-0.5868378414077102,0
13743.0,1,5,915.2299999999999,186,Loyal Customers,0,0.7800404520906566,-0.744165966052736,1
13744.0,215,1,263.2,0,New Customers,2,-0.9469242635898949,0.29165534301415197,0
13745.0,33,1,-8.5,0,Loyal Customers,0,-0.4612784623098914,-0.6675392175957591,0
13747.0,697,1,79.6,0,New Customers,2,-2.336488193978282,2.694884562929207,0
13748.0,159,4,800.8,538,At Risk,1,1.2479216970160916,-0.5266318585466253,0
13750.0,162,1,325.44,0,Loyal Customers,0,-0.789315371289506,0.03378123585957242,0
13752.0,96,5,887.2900000000001,63,Loyal Customers,0,0.13956854989394613,-0.09150381921336864,0
13754.0,33,1,126.6,0,Loyal Customers,0,-0.44581077194736446,-0.6470376161829315,0
13755.0,153,3,759.66,180,Loyal Customers,0,0.06827074806539384,-0.09914321051039601,0
13756.0,61,8,3326.6400000000003,454,At Risk,1,2.053267452296096,-0.30285190961712927,0
13758.0,100,5,1784.37,596,At Risk,1,1.8235892278083476,-0.7054248694841289,0
13759.0,182,1,99.0,0,Loyal Customers,0,-0.8720266749686785,0.10029380543103827,0
13762.0,219,1,306.72,0,New Customers,2,-0.953298836348562,0.31843458689343684,0
13763.0,153,2,1706.46,94,Loyal Customers,0,-0.2025361110147014,0.11546663832182333,0
13764.0,192,1,499.89,0,Loyal Customers,0,-0.8545215252369938,0.2115669540387454,0
13767.0,33,28,8191.450000000001,664,At Risk,1,5.76180726708364,1.057604966761671,0
13769.0,60,9,1663.41,456,At Risk,1,1.9938865635979766,-0.5098377470257864,0
13771.0,183,3,2041.2,5,Loyal Customers,0,-0.39310578629820564,0.49953435287707215,0
13772.0,182,2,903.71,63,Loyal Customers,0,-0.469415124963519,0.18471479088371073,0
13777.0,89,20,12163.31,607,At Risk,1,4.909401088177481,1.5983967326716304,0
13780.0,301,1,243.73000000000002,0,New Customers,2,-1.193333347329573,0.7224638266892274,0
13781.0,281,1,127.84,0,New Customers,2,-1.1498156368539818,0.6040022326051544,0
13782.0,155,2,269.14,148,Loyal Customers,0,-0.21141570695196082,-0.1705955068377698,0
13784.0,39,6,1123.47,303,At Risk,1,1.1678270283855934,-0.636631796822409,0
13786.0,516,1,230.39999999999998,0,New Customers,2,-1.8053093837264107,1.8048486857802204,0
13787.0,424,1,106.4,0,New Customers,2,-1.5582904668253859,1.322005901686151,0
13790.0,212,1,348.8,0,New Customers,2,-0.9286059564600863,0.28951398450182164,0
13791.0,246,1,579.0,0,New Customers,2,-0.9987864621955995,0.4959348650301454,0
13792.0,244,1,120.95,0,New Customers,2,-1.0455503129610983,0.4163376658854513,0
13798.0,1,32,21253.4,664,High Value Inactive,3,7.837047960405812,3.0917543563316086,1
13800.0,283,1,558.32,0,New Customers,2,-1.1062082940329308,0.6794156482490963,0
13801.0,244,1,324.8,0,New Customers,2,-1.0222113886057977,0.4472721695716458,0
13802.0,342,1,969.74,0,New Customers,2,-1.2266233431008635,1.0394308194829323,0
13804.0,90,4,862.25,155,Loyal Customers,0,0.3064171204757172,-0.31185924049300917,0
13805.0,305,1,500.24,0,New Customers,2,-1.1753225509519367,0.7815645811896679,0
13806.0,153,1,256.38,0,Loyal Customers,0,-0.7716683816656835,-0.02209252018359135,0
13807.0,516,1,112.6,0,New Customers,2,-1.8187963853896651,1.7869723819576364,0
13808.0,154,4,1591.56,91,Loyal Customers,0,0.016961008064006647,0.2141002371130544,0
13809.0,161,1,155.05,0,Loyal Customers,0,-0.8059841358698367,0.0028805741024817023,0
13810.0,29,1,246.01,0,Loyal Customers,0,-0.4207822333058955,-0.64909201980913,0
13811.0,95,1,333.0,0,Loyal Customers,0,-0.598216604703899,-0.3030032273747361,0
13812.0,183,1,139.88,0,Loyal Customers,0,-0.8701855978705895,0.11154115557469241,0
13813.0,31,2,278.79,185,Loyal Customers,0,0.2523231672506432,-0.8480250093603018,0
13814.0,123,1,961.58,0,Loyal Customers,0,-0.6057505043473831,-0.0663902022206944,0
13816.0,183,1,371.69,0,Loyal Customers,0,-0.8436455142071004,0.14671862577089914,0
13817.0,59,1,254.28,0,Loyal Customers,0,-0.505014447834025,-0.49652433362687537,0
13819.0,38,2,732.05,244,Loyal Customers,0,0.4606414699601495,-0.829195801056497,0
13822.0,242,1,163.62,0,New Customers,2,-1.0349863923104279,0.41272538057814395,0
13823.0,92,1,650.42,0,Loyal Customers,0,-0.5533570690038389,-0.26996559817780175,0
13824.0,6,3,1371.28,304,At Risk,1,0.9262003839759235,-0.9269515896599828,1
13826.0,247,1,-14.85,0,New Customers,2,-1.069616052039085,0.4108611088469012,0
13831.0,219,2,719.3,357,At Risk,1,0.28292621494321624,-0.0815050138833117,0
13833.0,278,1,384.8,0,New Customers,2,-1.1118782074405122,0.6278649778537576,0
13835.0,127,2,537.34,29,Loyal Customers,0,-0.45679572562606685,-0.0991561413695717,0
13837.0,5,1,157.54000000000002,0,Loyal Customers,0,-0.3627679814978572,-0.7835676201394312,0
13838.0,242,2,450.25,335,At Risk,1,0.12107980979062577,0.025464524697612675,0
13841.0,340,1,85.0,0,New Customers,2,-1.322239220519113,0.8950828556688128,0
13842.0,0,6,2137.09,485,At Risk,1,1.938448573524755,-0.9425252237507881,1
13845.0,183,1,312.98,0,Loyal Customers,0,-0.8503672618102386,0.13780930660770818,0
13846.0,36,2,235.08,92,Loyal Customers,0,-0.044773347671987554,-0.6950465736192606,0
13848.0,123,2,640.0,361,At Risk,1,0.5583725717926108,-0.5835198729069405,0
13850.0,0,2,1586.81,304,At Risk,1,0.8456844827511794,-0.9778525806130959,1
13851.0,215,2,2405.14,61,Loyal Customers,0,-0.3971885964366339,0.581892892738039,0
13853.0,332,1,-33.2,0,New Customers,2,-1.3130576044739941,0.8367957972216887,0
13854.0,1,13,3676.07,453,At Risk,1,2.871783345024654,-0.28427872721658926,1
13856.0,95,1,124.60000000000001,0,Loyal Customers,0,-0.6220764616361759,-0.3346281995022952,0
13860.0,120,1,319.45,0,Loyal Customers,0,-0.6707504970511918,-0.1789655384988049,0
13862.0,39,4,1013.71,179,Loyal Customers,0,0.5402772657982237,-0.5807885701038094,0
13863.0,128,2,299.56,61,Loyal Customers,0,-0.3912386225327775,-0.17643846007826694,0
13865.0,0,2,277.44,187,Loyal Customers,0,0.3461632088709291,-1.0074764988929665,1
13867.0,121,2,561.3,97,Loyal Customers,0,-0.23382422312577716,-0.22404835186621053,0
13868.0,301,2,3192.54,32,New Customers,2,-0.6378742112673648,1.1770523540635451,0
13869.0,124,1,1519.99,0,Loyal Customers,0,-0.544657067565219,0.023393001210750875,0
13870.0,151,2,149.86,151,Loyal Customers,0,-0.20475057302900812,-0.21320667807963503,0
13871.0,68,3,1392.0,184,Loyal Customers,0,0.3939609305464506,-0.4376844458879209,0
13873.0,2,4,381.7,281,At Risk,1,0.8777609212678441,-1.010714359911936,1
13875.0,38,2,724.85,87,Loyal Customers,0,-0.009318477318287263,-0.6034104089954433,0
13876.0,153,1,122.7,0,Loyal Customers,0,-0.7869734952679233,-0.04237863474219071,0
13880.0,187,4,837.74,328,At Risk,1,0.5451442978368166,-0.07633358546119184,0
13881.0,29,10,9312.78,313,At Risk,1,2.652612483826947,0.7545999307438229,1
13882.0,90,4,375.49,243,Loyal Customers,0,0.5136426329639707,-0.5128929935456081,0
13883.0,4,5,661.19,214,Loyal Customers,0,0.8261048335630883,-0.808047916220634,1
13884.0,31,6,781.3000000000001,310,At Risk,1,1.1722830421968966,-0.7390221749113651,0
13885.0,279,1,107.65,0,New Customers,2,-1.1464486001129224,0.5908508602156092,0
13888.0,2,2,605.63,216,Loyal Customers,0,0.4647149234612656,-0.9894931258628161,1
13889.0,123,1,416.90000000000003,0,Loyal Customers,0,-0.6681112858918772,-0.14904610346080424,0
13890.0,120,6,908.2,212,Loyal Customers,0,0.6412778101098087,-0.12925246675607507,0
13892.0,159,2,395.73,23,Loyal Customers,0,-0.5817951558018063,0.04942506949695839,0
13894.0,69,2,150.95,242,Loyal Customers,0,0.300116333953085,-0.7581318595837978,0
13895.0,29,2,1655.77,215,Loyal Customers,0,0.5052968901161418,-0.6925064941889876,1
13899.0,68,1,298.5,0,Loyal Customers,0,-0.5255053858561093,-0.44442008001964534,0
13900.0,94,1,8.5,0,Loyal Customers,0,-0.6325295274024313,-0.35729028286780634,0
13901.0,247,1,1561.0900000000001,0,New Customers,2,-0.8891856156962229,0.6500120617005746,0
13904.0,302,1,131.52,0,New Customers,2,-1.209019647859902,0.7104795694288124,0
13908.0,4,4,1439.11,211,Loyal Customers,0,0.7839771584775878,-0.7390077012957564,1
13911.0,127,3,867.47,125,Loyal Customers,0,-0.009911037985733678,-0.13444102341235803,0
13914.0,181,2,308.57,92,Loyal Customers,0,-0.4480581812408888,0.04745036044635685,0
13917.0,338,1,65.38,0,New Customers,2,-1.3188069240925862,0.8820179815235706,0
13919.0,30,2,384.81,33,Loyal Customers,0,-0.18689421925172459,-0.6173275052793045,0
13924.0,120,5,362.54,62,Loyal Customers,0,0.008358200658110538,-0.04864007181046292,0
13925.0,63,4,285.38,210,Loyal Customers,0,0.4813789025310785,-0.615061003514207,0
13928.0,121,1,131.22,0,Loyal Customers,0,-0.6951403787906938,-0.20248593002571255,0
13931.0,215,2,1237.53,36,Loyal Customers,0,-0.6055721782564466,0.4408336208760251,0
13938.0,243,1,71.66,0,New Customers,2,-1.0483542566465214,0.403814087260066,0
13939.0,311,2,172.7,31,New Customers,2,-1.0149988774660526,0.7706703412129379,0
13940.0,183,1,225.24,0,Loyal Customers,0,-0.8604126737451616,0.12449464703730491,0
13941.0,31,3,2047.56,635,At Risk,1,1.9217149475040451,-1.1765537082351292,0
13947.0,214,1,90.6,0,New Customers,2,-0.9638460525647569,0.2604193108712555,0
13949.0,151,3,1359.04,62,Loyal Customers,0,-0.21002596894421893,0.15224574543115996,0
13950.0,159,1,179.30999999999997,0,Loyal Customers,0,-0.7975279885690857,-0.0035254527445010685,0
13952.0,4,2,1203.33,183,Loyal Customers,0,0.4288592743923225,-0.8410161240723915,1
13953.0,68,2,911.32,232,Loyal Customers,0,0.3601296618817023,-0.6333376478410172,0
13954.0,120,1,212.51,0,Loyal Customers,0,-0.6829941299702786,-0.19519382314046121,0
13955.0,125,2,322.96,36,Loyal Customers,0,-0.45474475877984405,-0.15189167951439075,0
13956.0,67,2,330.45,175,Loyal Customers,0,0.12614164335577557,-0.6441594653243117,0
13958.0,666,1,-102.45,0,New Customers,2,-2.2693128674229994,2.510901778063219,0
13959.0,281,2,337.44,81,New Customers,2,-0.7615523844112456,0.5721030078529374,0
13962.0,128,1,117.6,0,Loyal Customers,0,-0.716574854032852,-0.16924648547118795,0
13963.0,252,3,548.86,264,Loyal Customers,0,0.014047734855175728,0.24681257754649977,0
13969.0,30,10,3952.28,423,At Risk,1,2.3647396545755743,-0.21277829650956726,0
13971.0,4,4,659.62,327,At Risk,1,1.041355313415909,-1.0249259328257732,1
13975.0,37,6,2351.4700000000003,239,At Risk,1,1.1228601866429802,-0.3678834068730578,0
13980.0,61,1,200.14,0,Loyal Customers,0,-0.5168915765413808,-0.49465263579703017,0
13982.0,454,1,428.6,0,New Customers,2,-1.606580623355676,1.522212875296451,0
13983.0,0,8,1266.41,485,At Risk,1,2.083219605845785,-0.9679612320512433,1
13984.0,156,4,256.9,329,At Risk,1,0.5696500125395052,-0.32227835637680574,0
13985.0,0,9,3145.5,245,At Risk,1,1.703435794048811,-0.2826415866841171,1
13988.0,60,2,-42.510000000000005,122,Loyal Customers,0,-0.055054308454908205,-0.6594735406440125,0
13989.0,214,1,369.40999999999997,0,New Customers,2,-0.9319249071171172,0.30272909243980045,0
13990.0,66,1,311.3,0,Loyal Customers,0,-0.518361301705281,-0.4525651768310322,0
13992.0,90,1,76.8,0,Loyal Customers,0,-0.6133526072245356,-0.3671006957331581,0
13993.0,31,3,816.2,151,Loyal Customers,0,0.33448324103515076,-0.6639941151955947,0
13994.0,181,2,924.21,93,Loyal Customers,0,-0.37458501637654584,0.1394294515337747,0
13995.0,36,2,300.25,92,Loyal Customers,0,-0.03731199030021941,-0.6851569410206376,0
13999.0,29,6,1578.07,186,Loyal Customers,0,0.8986568901786917,-0.44900853184785794,1
14000.0,5,1,635.66,0,Loyal Customers,0,-0.30802769936513064,-0.7110122858129985,0
14001.0,697,1,301.24,0,New Customers,2,-2.3111124804923424,2.7285187223454845,0
14002.0,186,1,224.79,0,Loyal Customers,0,-0.8689820997915568,0.1395576292380309,0
14004.0,245,2,957.0,58,New Customers,2,-0.6571305515720751,0.517783708083823,0
14005.0,127,1,187.16,0,Loyal Customers,0,-0.7057715808449494,-0.16373442140290526,0
14006.0,6,1,357.65,0,Loyal Customers,0,-0.3426965540191231,-0.74815690957413,0
14012.0,160,1,328.8,0,Loyal Customers,0,-0.7832520791225581,0.024203606721486016,0
14013.0,98,1,118.5,0,Loyal Customers,0,-0.6312927600034317,-0.32042261217930784,0
14016.0,125,2,963.83,212,Loyal Customers,0,0.14453886904166516,-0.3089733950581195,0
14019.0,304,1,416.24,0,New Customers,2,-1.1821004660102934,0.763773714740158,0
14020.0,1,1,331.14,0,Loyal Customers,0,-0.3315351931099387,-0.7773986205046293,0
14021.0,5,2,433.0,150,Loyal Customers,0,0.2392162472287871,-0.9051832179106981,1
14023.0,281,2,584.07,20,New Customers,2,-0.9155911698107765,0.6976794839247704,0
14024.0,63,2,327.7,91,Loyal Customers,0,-0.11381849334817552,-0.5433648522697143,0
14027.0,61,1,104.82,0,Loyal Customers,0,-0.5278048278023436,-0.5091175702653551,0
14029.0,153,1,302.46,0,Loyal Customers,0,-0.7663926513036906,-0.015099820012584041,0
14030.0,31,7,1816.81,453,At Risk,1,1.8403690348860273,-0.7351836130305224,0
14031.0,38,11,6067.45,627,At Risk,1,3.3159978577002795,-0.09289991723624097,0
14032.0,6,6,1200.58,479,At Risk,1,1.7962623502224622,-1.0457088016924736,1
14034.0,217,3,334.11,0,New Customers,2,-0.7000285589053182,0.41919436026222945,0
14035.0,29,1,300.32,0,Loyal Customers,0,-0.41456424467829495,-0.6408504063914345,0
14037.0,424,1,111.8,0,New Customers,2,-1.5576722171735897,1.3228253587374408,0
14039.0,182,1,152.2,0,Loyal Customers,0,-0.8659357709917248,0.10836697489930194,0
14040.0,9,7,2128.37,175,At Risk,1,1.1078056571758705,-0.3971336032799077,1
14044.0,283,1,173.74,0,New Customers,2,-1.1502391183084348,0.6210551310666745,0
14045.0,192,3,1251.75,504,At Risk,1,0.9820301749426167,-0.2959682277378751,0
14047.0,162,5,628.77,503,At Risk,1,1.2373514752611277,-0.43368305766452003,0
14048.0,160,2,375.13,0,Loyal Customers,0,-0.6557198389285988,0.08457965403326137,0
14049.0,247,1,226.93,0,New Customers,2,-1.0419344963332984,0.4475515395618784,0
14050.0,121,1,260.38,0,Loyal Customers,0,-0.6803527630451426,-0.18288573136930406,0
14051.0,30,11,6825.67,454,At Risk,1,2.9085757789018203,0.23181023019359936,0
14053.0,155,2,260.25,123,Loyal Customers,0,-0.2871366523774939,-0.13581750564966225,0
14054.0,214,1,92.46,0,New Customers,2,-0.963633099906916,0.2607015683000332,0
14056.0,35,14,3928.57,241,At Risk,1,2.292901382833324,0.28522917286060717,0
14057.0,31,6,1089.59,251,At Risk,1,1.031280001760554,-0.6069788789479773,0
14060.0,70,6,1970.1200000000001,596,At Risk,1,2.0522628105070586,-0.7752043580018289,0
14062.0,92,2,1965.5,331,At Risk,1,0.708504569365121,-0.49537749236659273,0
14064.0,5,4,712.97,62,Loyal Customers,0,0.2527709821228367,-0.6288392987546905,1
14067.0,153,2,374.7,91,Loyal Customers,0,-0.3639745888263878,-0.08229443224737183,0
14071.0,6,4,175.70000000000002,174,Loyal Customers,0,0.5230892671869636,-0.8671762409849435,1
14073.0,152,1,151.04,0,Loyal Customers,0,-0.7808895277553971,-0.043121759498754395,0
14075.0,212,1,316.78,0,New Customers,2,-0.9322719479138842,0.284654907690284,0
14076.0,305,1,122.47,0,New Customers,2,-1.2185736937221203,0.7242374903997062,0
14077.0,65,2,227.9,2,Loyal Customers,0,-0.3968663853298931,-0.4198097488064756,0
14078.0,66,3,491.46,631,At Risk,1,1.6322279452903914,-1.2303820972371577,0
14079.0,155,1,375.1,0,Loyal Customers,0,-0.7637546520749905,0.006010908365878991,0
14080.0,152,1,45.599999999999994,0,Loyal Customers,0,-0.7929614246600961,-0.05912241718171905,0
14081.0,69,3,924.57,508,At Risk,1,1.3057577301397565,-0.9717806330368285,0
14082.0,424,1,182.25,0,New Customers,2,-1.5496063490311764,1.3335162382306585,0
14083.0,37,5,811.3,601,At Risk,1,1.9059984202078366,-1.1780716027278415,0
14085.0,98,6,1338.71,448,At Risk,1,1.4582293136681128,-0.5159242044797202,0
14087.0,151,2,181.67,0,Loyal Customers,0,-0.652315489431337,0.009828035549270576,0
14088.0,277,4,12777.66,29,New Customers,2,0.7631673010165633,2.6215827350174132,0
14092.0,182,6,1003.19,483,At Risk,1,1.2858984278306793,-0.19374213294179782,0
14096.0,60,13,17267.79,243,At Risk,1,3.6328835204127787,2.379331570271175,0
14098.0,274,1,147.35,0,New Customers,2,-1.1277068115286608,0.5716566032417589,0
14099.0,32,4,1206.43,186,Loyal Customers,0,0.6031338956860905,-0.5969649354736052,0
14102.0,242,3,442.75,60,New Customers,2,-0.5792853395679541,0.47506957248129394,0
14104.0,125,1,104.95,0,Loyal Customers,0,-0.7095052558454437,-0.18629740977782092,0
14107.0,245,3,1288.15,179,New Customers,2,-0.13542596012836353,0.4465265420763269,0
14108.0,90,2,302.83,1,Loyal Customers,0,-0.4622582675743752,-0.28090002158198857,0
14110.0,1,7,2839.65,278,At Risk,1,1.5197318674159224,-0.4783895182187426,1
14111.0,6,2,142.5,208,Loyal Customers,0,0.3764286501158656,-1.0280380185693605,1
14112.0,93,4,1310.39,243,Loyal Customers,0,0.6121620609559881,-0.35588942747006236,0
14113.0,181,2,140.4,161,Loyal Customers,0,-0.26113145792176357,-0.07778037066776358,0
14114.0,37,1,191.39999999999998,0,Loyal Customers,0,-0.4497489831152503,-0.6170291045163413,0
14116.0,63,4,1169.82,119,Loyal Customers,0,0.3107196673796845,-0.34934354273768486,0
14121.0,30,4,2226.67,302,At Risk,1,1.0722429589018885,-0.6198593029517687,0
14125.0,29,1,1111.08,0,Loyal Customers,0,-0.32173978399493214,-0.5178165177055428,0
14126.0,301,2,0.0,0,New Customers,2,-1.0990102726911617,0.7388228902422705,0
14127.0,93,2,572.11,217,Loyal Customers,0,0.205488861915901,-0.5370430470321279,0
14128.0,61,1,331.96,0,Loyal Customers,0,-0.5017994155969819,-0.4746487786672084,0
14129.0,120,3,519.91,95,Loyal Customers,0,-0.11947205317094375,-0.1791375202377708,0
14132.0,3,7,2261.71,273,At Risk,1,1.4329438978216316,-0.5487797403046958,1
14133.0,38,4,272.34,267,At Risk,1,0.7211916089516532,-0.8255034798875058,0
14135.0,39,10,3307.25,626,At Risk,1,2.8719253792486903,-0.5586204412297023,0
14138.0,120,2,982.3800000000001,33,Loyal Customers,0,-0.37401518310228,-0.0727073688257227,0
14140.0,121,2,935.05,60,Loyal Customers,0,-0.30159395537827327,-0.11386323728654486,0
14141.0,30,3,414.67,152,Loyal Customers,0,0.2943392264769681,-0.7314156565858745,0
14142.0,697,1,311.81,0,New Customers,2,-2.30990231404429,2.7301227336477316,0
14145.0,186,3,2851.2,60,Loyal Customers,0,-0.14453937248096954,0.5581046262063295,0
14146.0,332,1,1225.16,0,New Customers,2,-1.1689871170973147,1.027753570381167,0
14149.0,35,3,259.43,245,Loyal Customers,0,0.5402648038843693,-0.8641474469869391,0
14150.0,243,1,352.46000000000004,0,New Customers,2,-1.0162052747531274,0.44642585392714185,0
14156.0,0,30,35969.66,665,High Value Inactive,3,9.283294172156213,5.211786369538659,1
14159.0,215,3,1231.43,148,Loyal Customers,0,-0.14937269177381704,0.3314040722961409,0
14161.0,127,3,1110.52,449,At Risk,1,0.9860683990230897,-0.5657646995832172,0
14163.0,64,1,909.6,0,Loyal Customers,0,-0.4441829266050856,-0.3718598840997807,0
14165.0,98,1,122.53999999999999,0,Loyal Customers,0,-0.6308302176713473,-0.3198095369038983,0
14167.0,9,1,148.35,0,Loyal Customers,0,-0.3751773578021114,-0.7647871875885706,0
14171.0,304,1,363.79,0,New Customers,2,-1.188105501980053,0.7558143587512401,0
14173.0,249,1,114.04,0,New Customers,2,-1.0605379522708427,0.4405078481763009,0
14174.0,182,1,134.46,0,Loyal Customers,0,-0.8679668355885511,0.10567490673450876,0
14175.0,30,1,2016.31,0,Loyal Customers,0,-0.22093869087278592,-0.37540292639847356,0
14176.0,516,1,159.55,0,New Customers,2,-1.8134210481393274,1.794097105764685,0
14177.0,215,2,191.33,0,New Customers,2,-0.8329248213296933,0.3340943859810257,0
14178.0,29,5,1243.56,303,At Risk,1,1.0877413440081738,-0.7221909594516536,1
14180.0,35,13,2032.47,631,At Risk,1,3.1189564481087086,-0.6194341839978023,0
14184.0,244,1,452.89,0,New Customers,2,-1.007546277883843,0.46670999433085425,0
14185.0,9,1,197.65,0,Loyal Customers,0,-0.3695329674625661,-0.7573058482129053,0
14188.0,90,6,1397.96,242,At Risk,1,0.8721735641112861,-0.24959593446947406,0
14189.0,60,8,1970.53,486,At Risk,1,1.996464800903907,-0.5599297796604648,0
14191.0,63,5,1584.07,269,At Risk,1,0.9285940570642497,-0.44989757677774306,0
14193.0,275,1,430.85,0,New Customers,2,-1.0980880065567282,0.6197218551972576,0
